Cephalanthera,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cephalaria,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cephalotus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerastium,6,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0
Ceratonia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceratophyllum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cercidiphyllum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerinthe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceropegia,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceroxylon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chaenomeles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamaecytisus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamaedorea,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamaemelum,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamerion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chardinia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheiranthus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheirolophus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chelidonium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chenopodium,7,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chionochloa,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Chlidanthus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chloranthus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chloris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chlorophytum,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chorisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chorispora,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chortolirion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chouardia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christolea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrysanthemum,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrysochamela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuniophoenix,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cicca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cicer,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cienfuegosia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinnamomum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cipura,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cirsium,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cistanche,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cistus,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrullus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrus,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clarkia,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claytonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleisostoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleistocactus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clematis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clintonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clivia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coccinia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coccoloba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coccothrinax,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cochlearia,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Cochlioda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coelogyne,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffea,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coix,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colchicum,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Coleonema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collomia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colobanthus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colocasia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colpodium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colubrina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colutea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colymbada,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commelina,3,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
Commiphora,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conostylis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conringia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Consolea,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
Consolida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Convallaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Convolvulus,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Conyza,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coprosma,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corchorus,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coreopsis,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coriandrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coriaria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cornus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coronilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corrigiola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cortaderia,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Corydalis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corylopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corylus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corynephorus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corynocarpus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cosmos,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cotinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cotoneaster,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cotula,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crambe,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
Crataegus,18,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craterostigma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crepis,40,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Crescentia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crinodendron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crinum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crithmum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crocosmia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crocus,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crossopteryx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crotalaria,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cruciata,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crucihimalaya,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptanthus,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptocoryne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptotaenia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cucumella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cucumis,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cucurbita,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culcitium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuminum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curcuma,1,0,0,0,20,0,0,8,0,1,0,0,1,0,0,0,0,0
Cuscuta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cyanotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyanus,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyclamen,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyclanthus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cydonia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cymbalaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cymbidium,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cymbopetalum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cymodocea,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cynara,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cynodon,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cynosurus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cypella,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyperus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyphomandra,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cypripedium,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyrtanthus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyrtochiloides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyrtochilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytisus,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dactylis,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dactyloctenium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dactylorhiza,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daemonorops,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dahlia,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Dalbergia,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damasonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dana¥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danthonia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daphne,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daphniphyllum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dasylirion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dasypogon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dasypyrum,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Datisca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Datura,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daucus,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Decaisnea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Decaisnina,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Degenia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delphinium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dendranthema,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Dendrobium,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dendrophthoe,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dendroseris,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dentaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschampsia,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Descurainia,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desideria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desmazeria,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desmoncus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deuterocohnia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deutzia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deyeuxia,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
Dianthus,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dicentra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dichelachne,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Dichelostemma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dicheranthus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dichorisandra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dicranostigma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dictamnus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dieffenbachia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dietes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digitalis,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digitaria,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dillenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dioscorea,1,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Diospyros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipcadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diplatia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diplotaxis,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipsacus,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disporum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dissotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Distylium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dodecatheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dodonaea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doritis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doronicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doryanthes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorycnium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Draba,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dracaena,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dracunculus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drimiopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drimys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drosera,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Drosophyllum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dryas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drypetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drypis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duchesnea,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dunbaria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dyckia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dypsis,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecballium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecdeiocolea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Echinocactus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Echinochloa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Echinocystis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Echinodorus,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Echinopogon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Echinops,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Echium,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclipta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edraianthus,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ehretia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eichhornia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Einadia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elaeagnus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elaeis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eleocharis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eleusine,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elodea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elymus,0,0,9,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
Elytrigia,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Emblica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Empetrum,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Encelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Encholirium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Endymion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ensete,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enteropogon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epidendrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epilobium,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epimedium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epipremnum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eragrostis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eranthis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erechtites,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eremochloa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eremopyrum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erianthus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Erica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erigeron,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eriobotrya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eriocaulon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eriophorum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eruca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erucastrum,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erycina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eryngium,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erysimum,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythrina,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythrochiton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythronium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escallonia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eschscholzia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escobaria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eucalyptus,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eucharis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euchlaena,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euclidium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eucnide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eucomis,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eucommia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eugenia,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euonymus,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eupatorium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euphorbia,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euphrasia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eupomatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euptelea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euryale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eustoma,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eustrephus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eutaxia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euterpe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exochorda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fagara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fagopyrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fagus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fallopia,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fedia,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferocactus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferula,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Festuca,45,0,27,0,24,0,7,0,5,0,0,0,0,0,0,0,0,0
Fibigia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ficaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ficus,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filifolium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flagellaria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flemingia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foeniculum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forsskaolea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortunatia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortunella,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fosterella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fouquieria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fragaria,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Frangula,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraxinus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freesia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freycinetia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friesodielsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fritillaria,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Froesiodendron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuchsia,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fumaria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Furcraea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gagea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
